Rank,OG_Index,Word,Score
25537,27565,morpheme,4.6
25538,20821,league,4.6
25539,24161,methamphetamine hydrochloride,4.6
25540,10696,bring in,4.6
25541,24085,mawkishness,4.6
25542,22210,profaned,4.6
25543,18284,majority rule,4.6
25544,28095,financial obligation,4.6
25545,18967,louse,4.6
25546,25609,giveup the ghost,4.6
25547,2690,conk,4.6
25548,11987,package,4.6
25549,16957,focussing,4.6
25550,28042,exhaling,4.6
25551,20826,wetness,4.6
25552,24399,inescapable,4.6
25553,15480,excavation,4.6
25554,7535,models,4.6
25555,2843,crushed,4.6
25556,27679,yuan,4.6
25557,26756,treacherous,4.6
25558,5097,concert,4.6
25559,14873,couple on,4.6
25560,19676,entered,4.6
25561,2635,cash in ones chips,4.6
25562,20223,erinaceus europaeus,4.6
25563,2707,drop dead,4.6
25564,10054,grin,4.6
25565,15246,tidy,4.6
25566,2900,thicken,4.6
25567,16010,optimistic,4.6
25568,10791,energetic,4.6
25569,13323,interact,4.6
25570,10248,slug,4.6
25571,18155,tool around,4.6
25572,2883,composure,4.6
25573,8806,circular,4.6
25574,20825,sloppiness,4.6
25575,3345,surrender,4.6
25576,1015,smile,4.6
25577,16003,expects,4.6
25578,21904,fathead,4.6
25579,16892,projection,4.6
25580,10246,laze,4.6
25581,1556,duties,4.6
25582,4491,critize,4.6
25583,15642,kin,4.6
25584,17791,fireworks,4.6
25585,18211,exaggerating,4.6
25586,233,fat,4.6
25587,5099,festival,4.6
25588,9043,uncomplimentary,4.6
25589,21427,statute,4.6
25590,20226,erinaceus europeaeus,4.6
25591,22391,coif,4.6
25592,17522,italian capital,4.6
25593,7032,lightly,4.6
25594,2990,buddy,4.6
25595,24262,old colony,4.6
25596,7272,pleasure,4.6
25597,3418,defer,4.6
25598,21836,hydrocarbons,4.6
25599,9877,litigate,4.6
25600,22037,pots,4.6
25601,3379,tabularise,4.6
25602,10789,awake,4.6
25603,5545,charismatic,4.6
25604,20180,hot up,4.6
25605,14426,natural philosophy,4.6
25606,3416,sawn,4.6
25607,7901,tenacious,4.6
25608,11317,preliminary,4.6
25609,2842,enduring,4.6
25610,15447,have to do with,4.6
25611,114,back,4.6
25612,17492,internet site,4.6
25613,12214,takings,4.6
25614,26197,ice rink,4.6
25615,7907,deviating,4.6
25616,15394,graph,4.6
25617,15602,mouthpiece,4.6
25618,17499,instalment,4.6
25619,8101,coast,4.6
25620,3331,yield,4.6
25621,19928,slaves,4.6
25622,1705,teeth,4.6
25623,285,new,4.6
25624,25635,pedal point,4.6
25625,23105,blueprint,4.6
25626,24669,cranial,4.6
25627,5123,masterclass,4.6
25628,20185,heating plant,4.6
25629,16016,copper,4.6
25630,21915,under the weather,4.6
25631,3624,tomatoes,4.6
25632,19095,sr,4.6
25633,8683,exceptional,4.6
25634,8787,sustained,4.6
25635,10238,unused,4.6
25636,12041,set about,4.6
25637,25148,regular hexahedron,4.6
25638,14672,die out,4.6
25639,14234,decamp,4.6
25640,14899,dyad,4.6
25641,14882,straps,4.6
25642,9009,resonant,4.6
25643,12772,retiring,4.6
25644,5122,design,4.6
25645,23427,jonathan swift,4.6
25646,12434,irritable,4.6
25647,16032,squalor,4.6
25648,9269,restrictions,4.6
25649,22213,ad lib,4.6
25650,18190,congratulate,4.6
25651,9710,failing,4.6
25652,9132,admonition,4.6
25653,10008,emitting,4.6
25654,24670,nervus facialis,4.6
25655,23423,gustavus franklin swift,4.6
25656,20960,bladder,4.6
25657,3343,reluctantly,4.6
25658,21855,radiated,4.6
25659,1187,health,4.6
25660,3389,controlling,4.6
25661,12695,lifted,4.6
25662,937,creates,4.6
25663,748,hey,4.6
25664,14878,steadies,4.6
25665,12690,tendency,4.6
25666,12700,safety device,4.6
25667,18586,wellheeled,4.6
25668,3443,accompanying,4.6
25669,17785,hoodlum,4.6
25670,25373,drapery,4.6
25671,3108,shot,4.6
25672,20823,group discussion,4.6
25673,12548,bark,4.6
25674,27468,hymen,4.6
25675,11997,ores,4.6
25676,3017,fellow,4.6
25677,23661,weary,4.6
25678,22906,wax crayon,4.6
25679,23324,shrivel up,4.6
25680,7908,contradict,4.6
25681,17742,procession,4.6
25682,17497,installing,4.6
25683,2862,thrown,4.6
25684,20980,union of burma,4.6
25685,16935,underhand,4.6
25686,18905,holy writ,4.6
25687,3145,random,4.6
25688,6673,tasty,4.6
25689,3304,containing,4.6
25690,3639,numerous,4.6
25691,20190,wear away,4.6
25692,15476,pits,4.6
25693,3602,counterfeit,4.6
25694,8773,recur,4.6
25695,6202,recommendations,4.6
25696,12216,ease up,4.6
25697,17311,bobbin,4.6
25698,13888,monk,4.6
25699,3625,bloodshed,4.6
25700,20964,stroking,4.6
25701,25456,depreciate,4.6
25702,11798,thickening,4.6
25703,21914,shabby,4.6
25704,19871,webfooted,4.6
25705,25457,devaluate,4.6
25706,9635,dependable,4.6
25707,14364,artful,4.6
25708,21312,virile,4.6
25709,3309,expands,4.6
25710,11951,hades,4.6
25711,7525,representative,4.6
25712,11313,precis,4.6
25713,18281,testicle,4.6
25714,15598,oral cavity,4.6
25715,12593,regress,4.6
25716,12284,districts,4.6
25717,7218,firmly,4.6
25718,10056,reveal,4.6
25719,27764,pal up,4.6
25720,27821,interpolate,4.6
25721,7898,obstinate,4.6
25722,2663,inductance,4.6
25723,17876,deplete,4.6
25724,9028,marking,4.6
25725,19932,church doctrine,4.6
25726,27927,th,4.6
25727,14877,irregularities,4.6
25728,23415,dart,4.6
25729,3427,postpone,4.6
25730,3302,flavored,4.6
25731,15468,perdition,4.6
25732,25363,graduated,4.6
25733,14221,perennials,4.6
25734,17306,birdie,4.6
25735,2670,retch,4.6
25736,21906,zany,4.6
25737,20044,dunk,4.6
25738,14233,bound off,4.6
25739,1501,false,4.6
25740,23725,gear wheel,4.6
25741,17309,shuttle,4.6
25742,22232,handgun,4.6
25743,22228,jumbled,4.6
25744,9040,rim,4.6
25745,7902,unwillingness,4.6
25746,25648,sprinkle,4.6
25747,13914,blaspheme,4.6
25748,7924,rear,4.6
25749,3335,concede,4.6
25750,14820,nonsubjective,4.6
25751,18963,undeserving,4.6
25752,28075,piquet,4.6
25753,24906,fritter away,4.6
25754,24087,softness,4.6
25755,16213,one hundred,4.6
25756,27684,ngaio marsh,4.6
25757,11849,mend,4.6
25758,27034,elevations,4.6
25759,14678,unreliable,4.6
25760,7232,outcome,4.6
25761,22398,hairstyle,4.6
25762,22409,invidia,4.6
25763,24162,shabu,4.6
25764,26293,trim back,4.6
25765,19863,evasive,4.6
25766,8993,shatter,4.6
25767,23532,verse line,4.6
25768,2761,pentecost,4.6
25769,18297,lyric poem,4.6
25770,25647,pitterpatter,4.6
25771,23731,spatter,4.6
25772,17795,strongarmer,4.6
25773,11993,stamp,4.6
25774,11881,importune,4.6
25775,3731,pieces,4.6
25776,10253,kilograms,4.6
25777,3115,thread,4.6
25778,20188,gnaw,4.6
25779,20674,rwanda,4.6
25780,14230,omission,4.6
25781,13625,tuskegee,4.6
25782,26546,artocarpus communis,4.6
25783,9532,heedful,4.6
25784,21821,cognate,4.6
25785,14427,physical science,4.6
25786,3382,tabulate,4.6
25787,13911,estimable,4.6
25788,14506,monetary value,4.6
25789,3005,pal,4.6
25790,12002,imprint,4.6
25791,15385,dependability,4.6
25792,20723,suggested,4.6
25793,17855,chicago,4.6
25794,15474,rivalry,4.6
25795,2411,fool,4.6
25796,5109,symposium,4.6
25797,18589,wellsituated,4.6
25798,13680,impede,4.6
25799,8607,forever and a day,4.6
25800,20365,conservatively,4.6
25801,15493,mischief,4.6
25802,1467,objects,4.6
25803,9874,legal action,4.6
25804,11890,categorically,4.6
25805,12275,downward,4.6
25806,2646,controls,4.6
25807,18902,christian bible,4.6
25808,15851,easygoing,4.6
25809,26036,distinguishable,4.6
25810,9042,cop,4.6
25811,9146,exemplary,4.6
25812,5096,showcase,4.6
25813,12698,ransom,4.6
25814,19935,unquestionable,4.6
25815,2994,chum,4.6
25816,20967,logging,4.6
25817,26432,suisse,4.6
25818,15247,cleanliness,4.6
25819,18279,deciduous,4.6
25820,24044,mythic,4.6
25821,6677,nomnomnom,4.6
25822,3369,phoenix,4.6
25823,24261,bay state,4.6
25824,23414,fleet,4.6
25825,12779,wider,4.6
25826,16783,carat,4.6
25827,627,station,4.6
25828,23726,geared wheel,4.6
25829,26032,unflappable,4.6
25830,20668,cent,4.6
25831,2267,serious,4.6
25832,25645,glib,4.6
25833,5106,conf,4.6
25834,20063,take place,4.6
25835,17740,butt on,4.6
25836,10980,gratitude,4.6
25837,2888,overturn,4.6
25838,16777,ingrain,4.6
25839,12496,heats,4.6
25840,7397,revolt,4.6
25841,5103,bts,4.6
25842,17856,shoreline,4.6
25843,14763,atoms,4.6
25844,27306,primitively,4.6
25845,2642,attenuate,4.6
25846,13218,inheritable,4.6
25847,2866,confusion,4.6
25848,21900,bozo,4.6
25849,11144,life history,4.6
25850,6672,delish,4.6
25851,20193,frets,4.6
25852,24697,bluffing,4.6
25853,2870,disordered,4.6
25854,17880,dupe,4.6
25855,14898,duo,4.6
25856,12286,municipality,4.6
25857,12688,ginger,4.6
25858,15239,healthful,4.6
25859,18251,coordinated,4.6
25860,3271,crayon,4.6
25861,15007,nonperformance,4.6
25862,8300,disguised,4.6
25863,18299,breakthrough,4.6
25864,16664,reconcile,4.6
25865,19346,terrace,4.6
25866,13016,bring about,4.6
25867,15488,scheol,4.6
25868,22695,pivot man,4.6
25869,27108,venally,4.6
25870,2261,immediately,4.6
25871,18961,dirt ball,4.6
25872,22043,shrink from,4.6
25873,11844,bowed,4.6
25874,9147,monitory,4.6
25875,7943,ludicrous,4.6
25876,21911,prone,4.6
25877,17858,bustling,4.6
25878,5110,venues,4.6
25879,26758,romans,4.6
25880,20722,dutch,4.6
25881,14475,nest,4.6
25882,27682,marshland,4.6
25883,24397,tealike,4.6
25884,16897,bonnie,4.6
25885,11859,replica,4.6
25886,1618,old,4.6
25887,8514,size,4.6
25888,15601,rima oris,4.6
25889,12725,fumes,4.6
25890,21926,cns,4.6
25891,2902,mental,4.6
25892,25458,devalue,4.6
25893,7281,savoury,4.6
25894,1596,across,4.6
25895,2666,supply,4.6
25896,13613,initiate,4.6
25897,12769,past times,4.6
25898,3431,legislative,4.6
25899,17616,riser pipeline,4.6
25900,18680,electric refrigerator,4.6
25901,3249,dressing,4.6
25902,18227,soles,4.6
25903,22554,take flight,4.6
25904,25617,croaking,4.6
25905,11850,employer,4.6
25906,23323,specializes,4.6
25907,25700,gangsters,4.6
25908,11312,strokes,4.6
25909,22410,enviousness,4.6
25910,23531,rhyme,4.6
25911,7536,sculptor,4.6
25912,12215,give way,4.6
25913,17779,bonnet,4.6
25914,5101,expo,4.6
25915,28191,flaccid,4.6
25916,2659,rub,4.6
25917,13017,give rise,4.6
25918,117,words,4.6
25919,17310,flies,4.6
25920,8996,imperfectly,4.6
25921,800,hit,4.6
25922,25364,pallium,4.6
25923,21612,brilliantly,4.6
25924,10790,alert,4.6
25925,18840,plausibility,4.6
25926,23728,haphazardly,4.6
25927,24402,assists,4.6
25928,17658,knuckle joint,4.6
25929,7384,burns,4.6
25930,16901,fairish,4.6
25931,16158,gratification,4.6
25932,23709,prelude,4.6
25933,19150,thickness,4.6
25934,8605,everlastingly,4.6
25935,3368,mesa,4.6
25936,10752,tacit,4.6
25937,20417,first gear,4.6
25938,8149,alloy,4.6
25939,20421,lowpitched,4.6
25940,18540,elite,4.6
25941,14476,idyllically,4.6
25942,20051,surgeon,4.6
25943,27102,splitter,4.6
25944,27429,deft,4.6
25945,6675,nomnom,4.6
25946,27050,mensurable,4.6
25947,11855,breeds,4.6
25948,25146,square block,4.6
25949,14679,scoundrel,4.6
25950,5121,presentation,4.6
25951,14892,duet,4.6
25952,28039,snort,4.6
25953,18441,elocution,4.6
25954,2519,control,4.6
25955,27038,desperately,4.6
25956,9005,thunder,4.6
25957,11887,assert,4.6
25958,26095,instinctive reflex,4.6
25959,22225,snarl up,4.6
25960,8797,stretches,4.6
25961,18481,unwisely,4.6
25962,20045,free fall,4.6
25963,27976,dialed,4.6
25964,7916,transmission,4.6
25965,3014,sworn,4.6
25966,15970,press out,4.6
25967,1555,fulfilling,4.6
25968,2689,valve,4.6
25969,10302,everyplace,4.6
25970,12992,embracing,4.6
25971,14229,skip over,4.6
25972,14366,naivete,4.6
25973,15470,concavity,4.6
25974,23729,splashed,4.6
25975,10241,unfounded,4.6
25976,27681,fenland,4.6
25977,24403,cooperator,4.6
25978,24043,fabulous,4.6
25979,22397,hairdo,4.6
25980,17796,thug,4.6
25981,18843,wily,4.6
25982,21910,ailing,4.6
25983,26577,quietude,4.6
25984,3287,parallel,4.6
25985,22141,stalwart,4.6
25986,12043,start out,4.6
25987,19969,plodding,4.6
25988,11320,revised,4.6
25989,3049,range,4.6
25990,20192,fret,4.6
25991,16953,diverges,4.6
25992,13170,docile,4.6
25993,27104,splitrail,4.6
25994,26576,quietness,4.6
25995,2860,bearings,4.6
25996,24003,clad,4.6
25997,19862,contrived,4.6
25998,3432,adjourn,4.6
25999,2803,frequently,4.6
26000,20416,depleted,4.6
26001,26198,frappe,4.6
26002,16033,piglike,4.6
26003,20047,cutpurse,4.6
26004,14818,accusative,4.6
26005,27051,mensural,4.6
26006,18832,guileful,4.6
26007,2712,expressions,4.6
26008,13175,naturalize,4.6
26009,3378,rows,4.6
26010,17302,dame,4.6
26011,11415,matching,4.6
26012,23426,dean swift,4.6
26013,27304,in the first place,4.6
26014,16163,masturbation,4.6
26015,2648,struggle,4.6
26016,20959,biliousness,4.6
26017,3022,numerical,4.6
26018,12495,heater,4.6
26019,21987,pray,4.6
26020,394,schools,4.6
26021,881,thousand,4.7
26022,595,crafty,4.7
26023,763,contrary,4.7
26024,982,everybody,4.7
26025,2493,older,4.7
26026,979,objective,4.7
26027,2418,easy,4.7
26028,581,grain,4.7
26029,749,pride,4.7
26030,448,episode,4.7
26031,344,lyrics,4.7
26032,579,rye,4.7
26033,451,laughing,4.7
26034,2577,haircut,4.7
26035,2566,enought,4.7
26036,2556,butt,4.7
26037,417,candlelight,4.7
26038,2439,advanced,4.7
26039,659,doubts,4.7
26040,885,shanghai,4.7
26041,341,lifes,4.7
26042,454,robots,4.7
26043,611,democracy,4.7
26044,882,couples,4.7
26045,880,fifty,4.7
26046,927,produce,4.7
26047,926,understood,4.7
26048,617,passport,4.7
26049,597,die,4.7
26050,618,holiday,4.7
26051,946,plays,4.7
26052,616,photo,4.7
26053,917,discovery,4.7
26054,916,breakthroughs,4.7
26055,2191,catches,4.7
26056,1218,aaah,4.7
26057,370,bullets,4.7
26058,2192,worm,4.7
26059,21913,seedy,4.7
26060,23092,swimmers,4.7
26061,12782,sickly,4.7
26062,26689,appointee,4.7
26063,27323,projections,4.7
26064,11349,weave,4.7
26065,3430,prerogative,4.7
26066,11326,limn,4.7
26067,2708,exit,4.7
26068,13518,psychometric test,4.7
26069,27107,deceitfully,4.7
26070,20677,cameroon,4.7
26071,2896,rivet,4.7
26072,2668,respiration,4.7
26073,19785,wedgeshaped,4.7
26074,22555,fly sheet,4.7
26075,10242,unwarranted,4.7
26076,11414,analogous,4.7
26077,12051,cruising,4.7
26078,8784,keyboard,4.7
26079,5549,elegant,4.7
26080,24802,footgear,4.7
26081,14510,bulk,4.7
26082,9008,opportunity,4.7
26083,26913,genus halcyon,4.7
26084,11847,secretively,4.7
26085,2704,decease,4.7
26086,20965,separatrix,4.7
26087,16956,focusing,4.7
26088,19786,predate,4.7
26089,27303,in the beginning,4.7
26090,26297,slim,4.7
26091,2836,grooves,4.7
26092,11115,beau,4.7
26093,16021,coppery,4.7
26094,16540,detested,4.7
26095,15387,compressing,4.7
26096,21387,pence,4.7
26097,8680,seasonally,4.7
26098,16951,centering,4.7
26099,10721,phenomena,4.7
26100,9136,monition,4.7
26101,26584,understandably,4.7
26102,10264,gastropods,4.7
26103,14471,mythical,4.7
26104,19858,circumvent,4.7
26105,7990,embodying,4.7
26106,21917,broadleaved,4.7
26107,20957,toughness,4.7
26108,12589,income tax return,4.7
26109,18210,overcompensate,4.7
26110,15209,orthodontic,4.7
26111,2887,tool,4.7
26112,26619,equus asinus,4.7
26113,3266,reflectance,4.7
26114,27285,idolise,4.7
26115,19142,eradicating,4.7
26116,16894,appointments,4.7
26117,8782,pedal,4.7
26118,17527,continents,4.7
26119,16954,convergence,4.7
26120,8783,bass,4.7
26121,20670,centime,4.7
26122,19783,guttle,4.7
26123,15383,character reference,4.7
26124,13909,adhering,4.7
26125,7914,hinders,4.7
26126,12770,elapsed,4.7
26127,2893,bottom,4.7
26128,9052,spontaneously,4.7
26129,27521,intricacy,4.7
26130,5551,skilled,4.7
26131,1742,lower,4.7
26132,15972,express mail,4.7
26133,2219,frog,4.7
26134,3347,transactions,4.7
26135,17960,faults,4.7
26136,17780,cowl,4.7
26137,18835,gleaming,4.7
26138,7779,qualification,4.7
26139,14474,warmer,4.7
26140,3609,chromatic,4.7
26141,3404,switches,4.7
26142,17786,punk,4.7
26143,23322,shrink,4.7
26144,19869,plunge,4.7
26145,24260,massachusetts bay colony,4.7
26146,23746,thieving,4.7
26147,2096,limit,4.7
26148,22758,linens,4.7
26149,8998,shrivel,4.7
26150,12773,reluctant,4.7
26151,2698,croak,4.7
26152,9262,holding,4.7
26153,23730,spattered,4.7
26154,2653,coil,4.7
26155,23421,sceloporus occidentalis,4.7
26156,22734,asperity,4.7
26157,13908,honourable,4.7
26158,2711,euphemistic,4.7
26159,3439,technical,4.7
26160,20418,low gear,4.7
26161,20093,sparidae,4.7
26162,22393,skullcap,4.7
26163,11133,easiness,4.7
26164,26651,asiatic,4.7
26165,16789,starchy,4.7
26166,28221,indecisiveness,4.7
26167,13517,mental testing,4.7
26168,9035,fastened,4.7
26169,12681,relate,4.7
26170,11314,sketchy,4.7
26171,18156,puppet,4.7
26172,12367,verse,4.7
26173,26099,unconditioned reflex,4.7
26174,16930,info,4.7
26175,11322,sketch,4.7
26176,17842,donkey,4.7
26177,7778,pejorative,4.7
26178,14469,calming,4.7
26179,18711,carpentry,4.7
26180,18162,putz,4.7
26181,18588,fortunately,4.7
26182,26294,trim down,4.7
26183,3395,stout,4.7
26184,9022,depress,4.7
26185,10252,accelerates,4.7
26186,3380,tabular,4.7
26187,11843,fiddle,4.7
26188,9069,haste,4.7
26189,15556,thirster,4.7
26190,13916,impious,4.7
26191,2997,salmon,4.7
26192,16428,cricket,4.7
26193,5105,debut,4.7
26194,3023,denoting,4.7
26195,16931,entropy,4.7
26196,20977,burma,4.7
26197,2851,wounded,4.7
26198,15008,neglectfulness,4.7
26199,18557,felting,4.7
26200,3284,rotate,4.7
26201,11122,stuffing,4.7
26202,18274,bollock,4.7
26203,17783,cowling,4.7
26204,27430,dextrous,4.7
26205,8606,evermore,4.7
26206,667,united,4.7
26207,7596,treats,4.7
26208,23422,western fence lizard,4.7
26209,8421,grind,4.7
26210,17520,tiber,4.7
26211,20966,slash,4.7
26212,23719,gearing,4.7
26213,10254,projectile,4.7
26214,6670,yum,4.7
26215,17298,health check,4.7
26216,17300,medical exam,4.7
26217,26326,concert dance,4.7
26218,21426,ordaining,4.7
26219,8681,varies,4.7
26220,16004,stocks,4.7
26221,3377,columns,4.7
26222,20963,petulant,4.7
26223,28212,distensible,4.7
26224,25372,curtain,4.7
26225,19784,corvus corax,4.7
26226,25507,befit,4.7
26227,27702,seasonal worker,4.7
26228,12775,presuming,4.7
26229,24432,delineated,4.7
26230,9049,background,4.7
26231,27331,coughing,4.7
26232,9044,theft,4.7
26233,3268,surfaces,4.7
26234,22883,look out over,4.7
26235,16005,bulla,4.7
26236,17314,boo,4.7
26237,15478,olives,4.7
26238,24905,fritter,4.7
26239,10062,smiling,4.7
26240,9184,succeeder,4.7
26241,3408,contains,4.7
26242,26199,liqueur,4.7
26243,11651,apathetic,4.7
26244,14893,ballet,4.7
26245,9137,filing,4.7
26246,26097,reflex action,4.7
26247,27981,oily,4.7
26248,8394,controlled,4.7
26249,17793,fuses,4.7
26250,19610,adroitly,4.7
26251,13683,forfend,4.7
26252,4545,diminish,4.7
26253,9018,smash,4.7
26254,13375,oldhat,4.7
26255,18282,testis,4.7
26256,7903,tenaciously,4.7
26257,12042,set out,4.7
26258,9048,pick up,4.7
26259,16661,numbered,4.7
26260,12451,bypass,4.7
26261,14237,skim,4.7
26262,18208,even off,4.7
26263,10440,forgather,4.7
26264,7279,vigorous,4.7
26265,26098,reflex response,4.7
26266,26914,alcyone,4.7
26267,8028,flowers,4.7
26268,11810,corn whisky,4.7
26269,9268,chain,4.7
26270,15971,give tongue to,4.7
26271,15557,yearner,4.7
26272,22392,attractively,4.7
26273,9869,military action,4.7
26274,9014,prosperity,4.7
26275,21905,twat,4.7
26276,9038,placed,4.7
26277,8795,roulette,4.7
26278,11800,indian corn,4.7
26279,12213,proceeds,4.7
26280,20602,diligently,4.7
26281,11884,take a firm stand,4.7
26282,27520,elaborateness,4.7
26283,3397,buses,4.7
26284,5550,adaptable,4.7
26285,7919,upside,4.7
26286,23093,snorkel breather,4.7
26287,25743,quart,4.7
26288,15206,considerateness,4.7
26289,11807,zea mays,4.7
26290,17991,do good,4.7
26291,14819,prepositions,4.7
26292,7381,husband,4.7
26293,26094,innate reflex,4.7
26294,27933,clamant,4.7
26295,22034,tinker,4.7
26296,18212,inferiority,4.7
26297,26194,sparkler,4.7
26298,26296,slenderize,4.7
26299,2641,impair,4.7
26300,27980,bole,4.7
26301,3381,tabularize,4.7
26302,18957,wiggling,4.7
26303,23723,power train,4.7
26304,8085,answering,4.7
26305,16020,penny,4.7
26306,8770,moved,4.7
26307,22879,dominate,4.7
26308,3008,sidekick,4.7
26309,20062,odors,4.7
26310,2959,construct,4.7
26311,22556,rainfly,4.7
26312,3294,skating,4.7
26313,2706,departure,4.7
26314,7276,enthusiastic,4.7
26315,20979,bengal,4.7
26316,8992,blast,4.7
26317,1523,james,4.7
26318,13442,reforms,4.7
26319,14236,vamoose,4.7
26320,11025,erode,4.7
26321,27564,infix,4.7
26322,18733,fluently,4.7
26323,11805,maize,4.7
26324,20177,hoary,4.7
26325,18226,clog,4.7
26326,3024,measured,4.7
26327,1470,prudent,4.7
26328,3267,amphetamine,4.7
26329,19880,sidestep,4.7
26330,17754,dubious,4.7
26331,11858,indifferently,4.7
26332,879,hundred,4.7
26333,14889,rhymed,4.7
26334,19923,matthew,4.7
26335,22395,sergeantsatlaw,4.7
26336,19925,gospels,4.7
26337,14219,twining,4.7
26338,20092,rattan,4.7
26339,9057,significantly,4.7
26340,17519,capital of italy,4.7
26341,9046,runner,4.7
26342,13915,irreverent,4.7
26343,20090,marsh,4.7
26344,20827,tidiness,4.7
26345,3143,ball,4.7
26346,22142,hardships,4.7
26347,23727,splash,4.7
26348,2667,alternating,4.7
26349,2991,accompanies,4.7
26350,14512,legal age,4.7
26351,22226,maze,4.7
26352,24852,communique,4.7
26353,27706,unjustified,4.7
26354,10240,groundless,4.7
26355,3009,blood brother,4.7
26356,14946,cloak,4.7
26357,23672,firstborn,4.7
26358,11028,minerals,4.7
26359,5181,verdict,4.7
26360,17762,needle,4.7
26361,11846,unfretted,4.7
26362,28188,sonant,4.7
26363,16161,shebop,4.7
26364,18181,alleviates,4.7
26365,3611,response,4.7
26366,12585,return key,4.7
26367,23476,saxons,4.7
